customer_id,country,lifetime_value,total_orders,first_order_date,last_order_date
C14126,United Kingdom,4045.759999999997,4,2011-11-29,2011-12-02
C17742,United Kingdom,4038.489999999999,2,2011-01-11,2011-08-18
C15396,United Kingdom,4034.5200000000023,1,2011-08-19,2011-08-19
C14847,United Kingdom,4022.2000000000025,1,2011-07-14,2011-07-14
C16754,United Kingdom,4004.8,1,2010-12-02,2010-12-02
C15577,United Kingdom,4003.4199999999837,3,2011-02-07,2011-07-11
C14586,United Kingdom,3983.7599999999848,3,2011-03-08,2011-04-26
C16119,United Kingdom,3973.6800000000007,2,2011-09-28,2011-12-01
C16482,United Kingdom,3971.159999999995,1,2011-11-24,2011-11-24
C15920,United Kingdom,3970.4399999999728,4,2011-07-08,2011-07-08
C18261,United Kingdom,3968.639999999998,2,2011-09-05,2011-10-27
C13349,United Kingdom,3957.119999999996,1,2011-11-29,2011-11-29
C12512,Israel,3945.9600000000046,2,2011-10-04,2011-10-04
C15809,United Kingdom,3943.79,6,2011-02-10,2011-11-04
C16848,United Kingdom,3939.8800000000006,1,2011-10-18,2011-10-18
C12592,Germany,3938.4000000000015,2,2011-05-10,2011-09-08
C16157,United Kingdom,3935.280000000003,4,2011-09-28,2011-11-24
C15186,United Kingdom,3931.95,2,2011-06-24,2011-11-25
C15667,United Kingdom,3917.1600000000058,1,2011-10-31,2011-10-31
C15438,United Kingdom,3914.5000000000064,1,2011-07-31,2011-07-31
C16955,United Kingdom,3908.5399999999995,5,2010-12-01,2011-06-08
C16793,United Kingdom,3901.4400000000023,1,2011-10-13,2011-10-13
C13886,United Kingdom,3896.9599999999996,1,2011-09-29,2011-09-29
C12375,Finland,3894.419999999999,3,2011-09-02,2011-12-07
C13146,United Kingdom,3891.4700000000016,1,2011-11-13,2011-11-13
C18215,United Kingdom,3891.4200000000005,1,2011-09-11,2011-09-11
C16552,United Kingdom,3889.73,2,2010-12-01,2011-04-11
C13865,United Kingdom,3887.76,4,2011-02-23,2011-10-12
C13127,United Kingdom,3887.549999999993,1,2011-09-23,2011-09-23
C17824,United Kingdom,3879.2000000000003,1,2011-10-19,2011-10-19
C18193,United Kingdom,3869.3600000000006,3,2010-12-08,2011-07-12
C15195,United Kingdom,3861.0,1,2011-12-07,2011-12-07
C13441,United Kingdom,3856.3199999999965,1,2011-09-09,2011-09-09
C13085,United Kingdom,3851.219999999999,3,2011-02-17,2011-07-05
C16096,United Kingdom,3847.4400000000014,1,2011-03-20,2011-03-20
C14517,United Kingdom,3846.3,2,2011-07-21,2011-11-06
C17501,United Kingdom,3844.799999999998,2,2011-05-03,2011-05-03
C15793,United Kingdom,3844.51,4,2011-03-16,2011-11-30
C13411,United Kingdom,3843.899999999992,1,2011-08-24,2011-08-24
C12561,Germany,3821.6,1,2011-02-10,2011-02-10
C13062,United Kingdom,3816.7800000000025,1,2011-06-01,2011-06-01
C14570,United Kingdom,3809.549999999983,2,2011-03-04,2011-03-04
C16666,United Kingdom,3807.3600000000038,1,2011-11-20,2011-11-20
C17525,United Kingdom,3804.3000000000043,1,2010-12-15,2010-12-15
C15385,United Kingdom,3802.5599999999995,1,2011-10-30,2011-10-30
C14555,United Kingdom,3798.039999999998,2,2011-02-10,2011-10-13
C14173,United Kingdom,3796.91,4,2011-05-04,2011-11-29
C17892,United Kingdom,3796.599999999997,3,2011-07-07,2011-10-14
C13929,United Kingdom,3794.5,3,2011-01-17,2011-06-23
C13727,United Kingdom,3785.5199999999963,2,2011-11-06,2011-11-11
C18149,United Kingdom,3784.3200000000006,3,2011-03-11,2011-10-20
C15299,United Kingdom,3781.0800000000004,11,2010-12-02,2011-10-03
C13094,United Kingdom,3778.26,16,2010-12-06,2011-11-18
C16448,United Kingdom,3777.7999999999956,1,2011-05-25,2011-05-25
C14342,United Kingdom,3770.0600000000004,6,2011-05-13,2011-11-18
C13512,United Kingdom,3768.149999999992,1,2011-03-24,2011-03-24
C16125,United Kingdom,3761.5500000000006,1,2010-12-07,2010-12-07
C13189,United Kingdom,3756.4799999999987,2,2011-08-16,2011-11-21
C14327,United Kingdom,3739.800000000002,1,2011-06-29,2011-06-29
C15949,United Kingdom,3738.2400000000002,2,2011-09-29,2011-11-23
C16451,United Kingdom,3737.5799999999995,1,2011-09-13,2011-09-13
C15119,United Kingdom,3729.599999999997,1,2011-04-08,2011-04-08
C15224,United Kingdom,3725.7599999999998,3,2010-12-12,2010-12-16
C12981,United Kingdom,3724.340000000001,2,2011-07-29,2011-11-10
C13678,United Kingdom,3721.6000000000045,1,2011-07-11,2011-07-11
C14029,United Kingdom,3713.34,2,2011-07-18,2011-10-07
C13170,United Kingdom,3712.3199999999993,1,2011-11-13,2011-11-13
C16586,United Kingdom,3711.5999999999995,1,2011-04-05,2011-04-05
C17859,United Kingdom,3705.250000000001,1,2011-02-08,2011-02-08
C14820,United Kingdom,3703.8999999999996,4,2011-06-19,2011-11-18
C18040,United Kingdom,3695.4,2,2011-04-08,2011-11-20
C17278,United Kingdom,3690.6,1,2011-04-12,2011-04-12
C17370,United Kingdom,3686.7999999999997,4,2011-06-23,2011-09-28
C13503,United Kingdom,3686.4499999999966,1,2011-09-29,2011-09-29
C14477,United Kingdom,3680.21,5,2011-02-15,2011-11-20
C17955,United Kingdom,3680.199999999999,4,2011-05-04,2011-05-25
C15604,United Kingdom,3678.6300000000015,1,2011-10-18,2011-10-18
C16858,United Kingdom,3667.5000000000005,2,2010-12-06,2010-12-08
C17935,United Kingdom,3655.830000000001,2,2011-07-21,2011-07-24
C15634,United Kingdom,3653.2499999999986,1,2011-11-22,2011-11-22
C16808,United Kingdom,3651.180000000003,2,2011-03-10,2011-09-01
C14162,United Kingdom,3650.0000000000005,2,2011-02-20,2011-06-19
C17862,United Kingdom,3639.9000000000005,1,2011-01-20,2011-01-20
C17045,United Kingdom,3639.3899999999985,3,2011-04-06,2011-08-18
C15223,United Kingdom,3639.2000000000007,3,2011-04-04,2011-04-28
C15143,United Kingdom,3632.300000000002,1,2011-04-28,2011-04-28
C14480,United Kingdom,3627.6500000000005,1,2011-11-28,2011-11-28
C14012,United Kingdom,3616.7999999999984,1,2011-03-07,2011-03-07
C17978,United Kingdom,3611.040000000005,1,2010-12-09,2010-12-09
C14024,United Kingdom,3607.600000000004,2,2011-08-07,2011-08-10
C12993,United Kingdom,3605.0799999999986,4,2011-02-14,2011-11-16
C17962,United Kingdom,3599.049999999995,1,2011-07-20,2011-07-20
C17171,United Kingdom,3598.559999999992,1,2011-02-23,2011-02-23
C13249,United Kingdom,3594.230000000002,3,2011-03-23,2011-09-08
C15739,United Kingdom,3592.960000000002,1,2011-10-04,2011-10-04
C17684,United Kingdom,3591.1499999999996,1,2011-10-27,2011-10-27
C14658,United Kingdom,3584.110000000005,2,2011-08-14,2011-12-04
C15543,United Kingdom,3580.0800000000045,1,2011-02-24,2011-02-24
C13976,United Kingdom,3579.7999999999997,1,2011-05-17,2011-05-17
C16325,United Kingdom,3563.1000000000017,5,2011-04-08,2011-10-26
C17912,United Kingdom,3561.0900000000033,6,2010-12-10,2011-02-02
C17958,United Kingdom,3559.2200000000003,1,2011-08-15,2011-08-15
C14537,United Kingdom,3555.5999999999976,1,2011-10-13,2011-10-13
C17855,United Kingdom,3552.489999999991,1,2010-12-02,2010-12-02
C13811,Germany,3550.5,4,2011-04-14,2011-06-09
C13419,United Kingdom,3536.9599999999996,1,2011-10-07,2011-10-07
C16917,United Kingdom,3523.6799999999994,1,2011-03-08,2011-03-08
C15820,United Kingdom,3518.6600000000008,1,2011-01-24,2011-01-24
C12593,France,3506.500000000002,3,2011-05-05,2011-08-23
C14960,United Kingdom,3500.8499999999967,2,2011-06-21,2011-12-01
C13108,United Kingdom,3500.600000000003,1,2010-12-02,2010-12-02
C14174,United Kingdom,3495.960000000002,1,2011-11-06,2011-11-06
C18213,United Kingdom,3487.200000000002,1,2011-04-17,2011-04-17
C15081,United Kingdom,3466.3000000000006,6,2010-12-07,2011-11-17
C15766,United Kingdom,3465.6599999999985,1,2011-10-06,2011-10-06
C17388,United Kingdom,3464.3900000000003,4,2011-02-25,2011-09-23
C17957,United Kingdom,3462.0800000000036,1,2011-10-04,2011-10-04
C16499,United Kingdom,3460.8,5,2010-12-09,2010-12-14
C15970,United Kingdom,3455.1000000000026,1,2011-02-09,2011-02-09
C17817,United Kingdom,3451.0000000000014,3,2011-03-07,2011-12-05
C15783,United Kingdom,3448.199999999996,1,2011-11-29,2011-11-29
C12812,Japan,3444.599999999993,1,2011-10-26,2011-10-26
C16450,United Kingdom,3431.1199999999994,1,2011-07-13,2011-07-13
C17237,United Kingdom,3420.829999999997,2,2011-11-17,2011-11-28
C13193,United Kingdom,3418.520000000009,1,2011-10-09,2011-10-09
C12601,Germany,3418.4400000000005,6,2011-01-11,2011-06-03
C13584,United Kingdom,3417.599999999985,1,2011-02-06,2011-02-06
C15016,United Kingdom,3400.799999999998,1,2011-06-20,2011-06-20
C17760,United Kingdom,3393.6600000000008,2,2010-12-01,2011-11-18
C16215,United Kingdom,3392.9,1,2011-09-20,2011-09-20
C17356,United Kingdom,3386.1800000000035,1,2011-02-01,2011-02-01
C15713,United Kingdom,3385.9000000000005,3,2010-12-08,2011-07-19
C16377,United Kingdom,3381.0,1,2011-03-17,2011-03-17
C14377,United Kingdom,3375.55,2,2011-03-22,2011-06-01
C15659,United Kingdom,3370.949999999999,1,2011-10-27,2011-10-27
C15598,United Kingdom,3364.5200000000004,3,2011-10-17,2011-11-04
C16181,United Kingdom,3360.9400000000014,1,2011-09-27,2011-09-27
C14618,United Kingdom,3356.0699999999997,4,2010-12-08,2011-11-30
C15637,United Kingdom,3350.4,1,2011-10-18,2011-10-18
C17830,United Kingdom,3346.6000000000013,3,2011-02-24,2011-12-08
C13382,United Kingdom,3344.8499999999985,1,2011-03-04,2011-03-04
C13323,United Kingdom,3331.75,5,2011-09-16,2011-12-06
C18033,United Kingdom,3330.980000000033,1,2011-10-05,2011-10-05
C15803,United Kingdom,3326.560000000001,1,2011-10-19,2011-10-19
C15853,United Kingdom,3323.999999999994,1,2011-10-19,2011-10-19
C14652,United Kingdom,3311.219999999987,1,2011-09-23,2011-09-23
C13497,United Kingdom,3300.000000000002,3,2010-12-06,2011-03-02
C17343,United Kingdom,3291.879999999994,1,2010-12-19,2010-12-19
C14491,United Kingdom,3287.2899999999995,2,2010-12-02,2011-06-17
C13244,United Kingdom,3286.9800000000077,1,2011-09-08,2011-09-08
C12414,Austria,3285.42,3,2011-02-02,2011-05-06
C16961,United Kingdom,3278.3800000000006,1,2011-08-15,2011-08-15
C13348,United Kingdom,3272.6399999999962,1,2011-10-06,2011-10-06
C15319,United Kingdom,3272.000000000005,1,2011-03-01,2011-03-01
C16583,United Kingdom,3268.3,1,2010-12-01,2010-12-01
C14536,United Kingdom,3264.199999999997,1,2011-03-25,2011-03-25
C15424,United Kingdom,3260.2199999999984,2,2011-03-30,2011-03-30
C18087,United Kingdom,3239.7199999999993,4,2011-02-11,2011-09-02
C14813,United Kingdom,3236.2200000000016,2,2010-12-05,2010-12-05
C12787,Netherlands,3233.279999999999,3,2011-05-31,2011-11-30
C16510,United Kingdom,3225.300000000002,1,2010-12-02,2010-12-02
C16926,United Kingdom,3223.500000000002,1,2010-12-03,2010-12-03
C17253,United Kingdom,3208.6800000000003,1,2011-11-21,2011-11-21
C16034,United Kingdom,3207.2999999999997,3,2011-01-11,2011-05-27
C15540,United Kingdom,3199.4999999999995,1,2011-11-28,2011-11-28
C18099,United Kingdom,3197.8900000000044,1,2011-08-04,2011-08-04
C15181,United Kingdom,3197.6799999999994,5,2010-12-09,2011-10-04
C14882,United Kingdom,3196.4000000000005,2,2011-11-06,2011-11-13
C17693,United Kingdom,3194.070000000003,3,2011-07-25,2011-07-26
C16527,United Kingdom,3192.8399999999997,1,2011-09-19,2011-09-19
C14793,United Kingdom,3191.0100000000025,2,2011-11-18,2011-12-05
C13928,United Kingdom,3188.1600000000008,4,2011-07-29,2011-11-29
C12660,France,3186.299999999999,1,2011-11-28,2011-11-28
C18066,United Kingdom,3180.0,1,2011-09-25,2011-09-25
C15473,United Kingdom,3171.6000000000004,10,2011-10-10,2011-11-25
C17414,United Kingdom,3170.0,2,2011-06-08,2011-10-27
C16315,United Kingdom,3169.1800000000017,1,2011-01-13,2011-01-13
C14264,United Kingdom,3168.7400000000034,3,2010-12-02,2011-07-08
C17789,United Kingdom,3162.600000000005,1,2011-03-03,2011-03-03
C13008,United Kingdom,3161.5800000000045,2,2010-12-14,2011-01-20
C12797,Portugal,3152.5399999999986,3,2010-12-09,2010-12-14
C18155,United Kingdom,3149.33,4,2011-02-21,2011-09-25
C16356,United Kingdom,3145.7,4,2011-03-07,2011-05-26
C14460,United Kingdom,3144.6599999999994,4,2011-02-02,2011-08-21
C13828,United Kingdom,3142.3499999999976,1,2011-11-17,2011-11-17
C13083,United Kingdom,3138.899999999999,2,2011-09-25,2011-12-05
C15748,United Kingdom,3135.509999999997,1,2011-10-30,2011-10-30
C16855,United Kingdom,3132.8000000000006,2,2011-10-27,2011-11-16
C16433,United Kingdom,3132.420000000002,1,2011-11-11,2011-11-11
C14434,United Kingdom,3126.0,6,2011-09-28,2011-11-18
C16619,United Kingdom,3123.3399999999997,2,2011-03-21,2011-03-31
C16756,United Kingdom,3112.1999999999994,1,2011-05-09,2011-05-09
C16505,United Kingdom,3110.3999999999996,1,2011-11-08,2011-11-08
C14512,United Kingdom,3109.1200000000026,2,2011-04-21,2011-06-05
C17640,United Kingdom,3108.2999999999993,1,2011-09-14,2011-09-14
C17123,United Kingdom,3107.699999999997,1,2011-07-01,2011-07-01
C14924,United Kingdom,3100.5000000000005,1,2011-04-08,2011-04-08
C16378,United Kingdom,3098.200000000001,3,2011-02-02,2011-04-06
C13135,United Kingdom,3096.0,1,2011-05-27,2011-05-27
C14098,United Kingdom,3094.3499999999963,1,2011-11-03,2011-11-03
C14975,United Kingdom,3079.3400000000006,1,2011-10-13,2011-10-13
C17513,United Kingdom,3079.1999999999994,1,2011-09-28,2011-09-28
C15277,United Kingdom,3070.7999999999997,1,2011-10-24,2011-10-24
C14165,United Kingdom,3063.4999999999936,1,2011-03-09,2011-03-09
C18203,United Kingdom,3047.9799999999955,1,2011-07-05,2011-07-05
C15554,United Kingdom,3040.8000000000006,1,2011-03-07,2011-03-07
C13873,United Kingdom,3037.6999999999994,4,2011-02-03,2011-08-12
C13453,United Kingdom,3027.819999999999,2,2011-02-23,2011-06-27
C14045,United Kingdom,3025.35,4,2010-12-01,2011-08-22
C18165,United Kingdom,3024.5999999999995,1,2011-06-15,2011-06-15
C17274,United Kingdom,3023.459999999998,1,2011-11-04,2011-11-04
C13631,United Kingdom,3021.7700000000004,12,2011-03-17,2011-09-01
C13917,United Kingdom,3013.479999999999,2,2011-06-01,2011-10-21
C17153,United Kingdom,2992.920000000001,1,2011-11-15,2011-11-15
C13930,United Kingdom,2991.38,2,2011-07-26,2011-10-13
C13657,United Kingdom,2979.660000000001,2,2011-05-22,2011-11-29
C14037,United Kingdom,2977.6,2,2010-12-10,2011-06-16
C17334,United Kingdom,2975.2799999999975,3,2011-02-04,2011-02-11
C17553,United Kingdom,2975.2,1,2011-08-02,2011-08-02
C15675,United Kingdom,2971.5700000000015,3,2011-03-04,2011-09-19
C14041,United Kingdom,2969.610000000003,1,2011-03-18,2011-03-18
C16689,United Kingdom,2968.9000000000015,3,2011-09-18,2011-09-25
C12581,Germany,2965.6499999999996,1,2011-10-31,2011-10-31
C17866,United Kingdom,2962.8999999999996,2,2011-07-20,2011-07-20
C16948,United Kingdom,2953.0200000000013,3,2011-01-18,2011-07-24
C13321,United Kingdom,2948.0000000000014,2,2011-09-14,2011-09-28
C14863,United Kingdom,2934.360000000003,1,2011-11-10,2011-11-10
C15361,United Kingdom,2932.439999999999,1,2010-12-13,2010-12-13
C16587,United Kingdom,2926.9499999999975,1,2011-04-21,2011-04-21
C15222,United Kingdom,2925.0,1,2011-01-25,2011-01-25
C17483,United Kingdom,2917.940000000001,3,2011-06-09,2011-10-05
C14114,United Kingdom,2912.030000000002,2,2011-01-13,2011-03-11
C13973,United Kingdom,2911.6999999999994,1,2011-02-25,2011-02-25
C16471,United Kingdom,2911.349999999999,1,2011-03-10,2011-03-10
C13716,United Kingdom,2903.8799999999983,1,2011-03-15,2011-03-15
C14523,United Kingdom,2893.0800000000017,1,2011-08-23,2011-08-23
C13065,United Kingdom,2882.04,1,2010-12-01,2010-12-01
C14479,United Kingdom,2878.800000000001,2,2010-12-09,2011-03-31
C18011,United Kingdom,2878.119999999994,1,2010-12-01,2010-12-01
C17219,United Kingdom,2855.7500000000027,1,2011-11-08,2011-11-08
C17877,United Kingdom,2851.320000000002,1,2011-06-22,2011-06-22
C15204,United Kingdom,2849.2200000000007,1,2010-12-17,2010-12-17
C18064,United Kingdom,2846.0,2,2011-04-18,2011-07-29
C12732,France,2835.1199999999994,1,2011-06-13,2011-06-13
C16091,United Kingdom,2834.9799999999996,2,2011-05-25,2011-07-08
C14413,United Kingdom,2822.0999999999985,1,2010-12-12,2010-12-12
C12430,Norway,2820.400000000001,1,2011-10-27,2011-10-27
C13845,United Kingdom,2816.82,1,2011-10-06,2011-10-06
C15158,United Kingdom,2809.8,1,2011-10-25,2011-10-25
C16997,United Kingdom,2808.0,3,2011-01-18,2011-02-24
C13092,United Kingdom,2795.07,6,2010-12-15,2011-09-30
C15405,United Kingdom,2792.8,1,2011-06-03,2011-06-03
C14518,United Kingdom,2789.9199999999996,1,2011-10-06,2011-10-06
C14967,United Kingdom,2782.8000000000006,1,2011-10-21,2011-10-21
C17603,United Kingdom,2781.9,5,2011-03-17,2011-10-20
C16641,United Kingdom,2773.1999999999994,1,2011-08-26,2011-08-26
C16517,United Kingdom,2765.900000000001,1,2011-03-07,2011-03-07
C17691,United Kingdom,2761.500000000001,2,2010-12-06,2010-12-16
C15234,United Kingdom,2757.9999999999995,1,2011-03-08,2011-03-08
C15219,United Kingdom,2751.75,1,2011-06-16,2011-06-16
C16478,United Kingdom,2740.399999999998,3,2011-10-05,2011-11-14
C14247,United Kingdom,2735.3999999999983,1,2011-03-06,2011-03-06
C14666,United Kingdom,2733.5000000000023,1,2011-11-15,2011-11-15
C13347,United Kingdom,2730.879999999999,1,2011-09-30,2011-09-30
C14569,United Kingdom,2728.68,1,2011-12-08,2011-12-08
C17475,United Kingdom,2721.1799999999976,1,2011-09-21,2011-09-21
C16696,United Kingdom,2716.8000000000006,4,2011-04-05,2011-07-27
C17496,United Kingdom,2710.499999999999,1,2010-12-16,2010-12-16
C17460,United Kingdom,2691.7899999999995,8,2010-12-01,2011-09-22
C14727,United Kingdom,2685.799999999999,1,2011-03-10,2011-03-10
C14964,United Kingdom,2680.7300000000005,1,2011-04-06,2011-04-06
C13434,United Kingdom,2671.2,2,2011-09-04,2011-09-26
C15923,United Kingdom,2668.6800000000007,1,2010-12-02,2010-12-02
C13751,United Kingdom,2666.2499999999986,1,2011-02-24,2011-02-24
C15537,United Kingdom,2662.079999999999,1,2011-06-29,2011-06-29
C16483,United Kingdom,2647.649999999998,1,2011-05-31,2011-05-31
C17836,United Kingdom,2645.0399999999963,1,2011-10-23,2011-10-23
C12492,Germany,2642.5299999999997,2,2011-08-26,2011-10-07
C14453,United Kingdom,2638.46,1,2011-06-02,2011-06-02
C12702,Germany,2627.9999999999995,1,2011-11-20,2011-11-20
C16149,United Kingdom,2618.360000000001,2,2011-07-20,2011-12-05
C13284,United Kingdom,2610.4299999999985,2,2011-01-13,2011-01-21
C17464,United Kingdom,2609.640000000001,1,2011-07-04,2011-07-04
C13837,United Kingdom,2598.7000000000007,2,2011-01-26,2011-05-12
C17668,United Kingdom,2596.1,2,2011-11-01,2011-12-08
C12863,United Kingdom,2589.0000000000005,2,2011-05-24,2011-10-18
C17654,United Kingdom,2586.1000000000045,1,2011-03-07,2011-03-07
C17987,United Kingdom,2581.4100000000026,1,2011-06-07,2011-06-07
C15912,United Kingdom,2578.1499999999983,2,2011-04-20,2011-06-14
C13806,United Kingdom,2563.8,1,2011-10-07,2011-10-07
C13255,United Kingdom,2562.02,3,2010-12-01,2011-12-06
C15897,United Kingdom,2560.379999999996,2,2011-05-29,2011-05-29
C16308,United Kingdom,2560.0,4,2011-03-23,2011-11-02
C16027,United Kingdom,2547.8600000000015,7,2011-02-10,2011-09-09
C16302,United Kingdom,2545.020000000001,2,2011-08-05,2011-08-24
C16692,United Kingdom,2543.5,2,2011-02-23,2011-03-28
C14624,United Kingdom,2538.6,2,2011-10-11,2011-10-13
C18240,United Kingdom,2535.4799999999996,1,2011-10-24,2011-10-24
C15017,United Kingdom,2511.600000000003,1,2011-11-06,2011-11-06
C13484,United Kingdom,2510.4000000000015,1,2011-04-12,2011-04-12
C14908,United Kingdom,2500.2000000000003,1,2011-09-26,2011-09-26
C17262,United Kingdom,2486.3199999999997,5,2010-12-08,2011-10-18
C13061,United Kingdom,2486.100000000001,1,2011-09-28,2011-09-28
C15925,United Kingdom,2485.7999999999984,1,2011-05-29,2011-05-29
C13848,United Kingdom,2485.0,3,2010-12-08,2011-09-08
C17155,United Kingdom,2482.1000000000004,2,2011-06-15,2011-11-22
C12402,Belgium,2481.6000000000013,1,2011-01-20,2011-01-20
C13493,Switzerland,2474.52,2,2011-02-25,2011-03-09
C17038,United Kingdom,2472.800000000004,1,2011-11-09,2011-11-09
C15541,United Kingdom,2468.7699999999913,1,2011-08-17,2011-08-17
C17312,United Kingdom,2463.9000000000005,3,2011-07-03,2011-07-24
C15307,United Kingdom,2463.5999999999995,1,2011-09-05,2011-09-05
C13663,United Kingdom,2463.1100000000006,1,2011-06-13,2011-06-13
C14929,United Kingdom,2462.680000000001,1,2011-11-07,2011-11-07
C13926,United Kingdom,2462.3500000000013,1,2011-11-16,2011-11-16
C18135,United Kingdom,2447.4399999999996,5,2011-06-02,2011-11-10
C18010,United Kingdom,2447.1999999999985,1,2011-03-28,2011-03-28
C17376,United Kingdom,2446.899999999999,2,2011-02-01,2011-09-30
C16555,United Kingdom,2439.1000000000004,2,2011-08-22,2011-11-04
C16124,United Kingdom,2429.7500000000055,2,2011-01-26,2011-01-27
C18027,United Kingdom,2421.509999999998,1,2011-09-02,2011-09-02
C14248,United Kingdom,2420.6399999999994,1,2011-01-25,2011-01-25
C14111,United Kingdom,2420.4999999999995,5,2011-04-12,2011-11-25
C17898,United Kingdom,2414.5599999999936,2,2011-05-16,2011-09-15
C15096,United Kingdom,2413.2899999999995,1,2011-10-28,2011-10-28
C12574,France,2402.949999999999,1,2011-01-28,2011-01-28
C14974,United Kingdom,2402.1899999999964,1,2011-11-02,2011-11-02
C14448,United Kingdom,2388.300000000002,2,2010-12-10,2011-11-30
C14784,United Kingdom,2387.130000000001,2,2011-01-20,2011-11-13
C15781,United Kingdom,2379.99,4,2011-02-07,2011-11-14
C13858,United Kingdom,2377.87,1,2011-10-13,2011-10-13
C16217,United Kingdom,2377.539999999999,4,2011-03-02,2011-04-18
C16179,United Kingdom,2374.129999999999,1,2011-10-10,2011-10-10
C13946,United Kingdom,2371.2,3,2011-03-17,2011-09-21
C16697,United Kingdom,2367.7500000000014,1,2011-04-12,2011-04-12
C16952,United Kingdom,2367.1500000000015,2,2011-08-22,2011-08-22
C16338,United Kingdom,2362.8000000000015,1,2011-07-05,2011-07-05
C13436,United Kingdom,2362.6800000000007,1,2011-12-08,2011-12-08
C18018,United Kingdom,2361.5300000000016,2,2011-05-24,2011-08-23
C16846,United Kingdom,2357.520000000001,1,2011-10-20,2011-10-20
C12386,Australia,2357.2000000000007,2,2010-12-08,2011-01-06
C14581,United Kingdom,2356.1999999999985,1,2011-11-23,2011-11-23
C12962,United Kingdom,2355.19,2,2011-08-18,2011-12-02
C15986,United Kingdom,2353.68,1,2011-11-09,2011-11-09
C15304,United Kingdom,2346.0,10,2010-12-06,2011-10-10
C16566,United Kingdom,2344.77,6,2011-02-20,2011-11-24
C15400,United Kingdom,2334.2000000000007,6,2011-03-06,2011-09-08
C14104,United Kingdom,2323.840000000004,2,2011-06-27,2011-07-08
C16847,United Kingdom,2321.2799999999997,1,2011-10-27,2011-10-27
C13227,United Kingdom,2319.3,1,2011-05-22,2011-05-22
C16313,United Kingdom,2315.3800000000006,2,2011-10-21,2011-12-06
C13618,United Kingdom,2305.4199999999996,1,2011-06-19,2011-06-19
C15690,United Kingdom,2304.359999999999,2,2011-08-31,2011-12-05
C16432,United Kingdom,2299.2000000000003,1,2011-10-06,2011-10-06
C17946,United Kingdom,2297.1600000000003,2,2011-03-25,2011-04-20
C16851,United Kingdom,2294.16,3,2011-10-19,2011-12-05
C15692,United Kingdom,2292.480000000002,1,2011-11-11,2011-11-11
C15381,United Kingdom,2290.649999999999,2,2011-03-16,2011-05-10
C13712,United Kingdom,2288.3999999999996,1,2011-04-07,2011-04-07
C13529,United Kingdom,2280.9800000000005,2,2011-05-19,2011-09-22
C12527,Germany,2278.5700000000006,3,2011-01-18,2011-09-19
C12871,United Kingdom,2268.4799999999996,2,2011-05-16,2011-09-16
C13978,United Kingdom,2263.659999999998,2,2011-10-25,2011-11-25
C17670,United Kingdom,2262.700000000001,1,2011-04-26,2011-04-26
C12672,France,2259.0000000000005,1,2011-01-14,2011-01-14
C14089,United Kingdom,2254.0,1,2011-10-14,2011-10-14
C17788,United Kingdom,2252.5,2,2011-08-02,2011-09-27
C14242,United Kingdom,2244.3999999999996,2,2011-01-18,2011-04-19
C13479,United Kingdom,2241.0499999999993,3,2011-04-19,2011-05-25
C12604,France,2239.0800000000004,2,2011-03-23,2011-09-21
C12755,Japan,2238.2999999999997,4,2010-12-09,2011-04-04
C14947,United Kingdom,2234.2800000000007,2,2011-08-01,2011-09-28
C15852,United Kingdom,2224.910000000002,2,2011-05-26,2011-06-06
C13273,United Kingdom,2223.6799999999985,1,2011-08-18,2011-08-18
C12603,Germany,2217.6,1,2011-11-18,2011-11-18
C14205,United Kingdom,2214.0799999999936,4,2010-12-09,2011-11-29
C18190,United Kingdom,2211.1900000000014,3,2011-01-13,2011-05-31
C16163,United Kingdom,2208.0,3,2010-12-09,2011-04-28
C13262,United Kingdom,2203.1899999999996,1,2011-03-21,2011-03-21
C13980,United Kingdom,2201.539999999999,1,2011-10-10,2011-10-10
C17128,United Kingdom,2199.260000000002,1,2011-01-09,2011-01-09
C16339,United Kingdom,2199.0000000000077,1,2011-02-28,2011-02-28
C14853,United Kingdom,2198.55,3,2011-05-12,2011-12-01
C13781,United Kingdom,2173.280000000006,1,2011-04-03,2011-04-03
C15886,United Kingdom,2173.080000000002,1,2011-10-10,2011-10-10
C15587,United Kingdom,2172.24,4,2010-12-23,2011-10-20
C14046,United Kingdom,2169.8600000000006,1,2011-02-28,2011-02-28
C16829,United Kingdom,2169.42,1,2011-07-06,2011-07-06
C12884,United Kingdom,2163.3499999999995,1,2011-09-12,2011-09-12
C12586,Italy,2149.340000000002,2,2010-12-06,2011-11-22
C12588,Finland,2148.999999999999,1,2011-10-31,2011-10-31
C16778,United Kingdom,2146.2600000000007,2,2011-03-10,2011-09-26
C17889,United Kingdom,2140.380000000002,2,2011-01-21,2011-05-11
C17010,United Kingdom,2139.0600000000013,2,2011-11-21,2011-11-23
C17535,United Kingdom,2137.2000000000016,1,2011-03-04,2011-03-04
C14241,United Kingdom,2137.0000000000014,1,2011-06-09,2011-06-09
C17928,United Kingdom,2136.0999999999995,2,2011-04-07,2011-10-25
C15247,United Kingdom,2135.9999999999995,1,2011-08-09,2011-08-09
C15257,United Kingdom,2135.050000000001,2,2011-03-01,2011-03-03
C16591,United Kingdom,2135.000000000001,1,2011-10-02,2011-10-02
C12531,Germany,2128.7400000000016,1,2011-11-25,2011-11-25
